0	-2849.658371111836092540402588176200439114705508950872011023879345361639525887705
1	-2846.898432693471883841794896221352521342454733451849911542359473925570862722311
2	-2842.147123284333290084770304604125663403001076870821138667513507782381490532426
3	-2840.697353788110806717588707387120059886609836018814392478941802934486820543354
4	-2949.330671931860771684255601245301722188663787382412802765742989656448914064119
5	-2949.272925629189394359122057371503643025721134243654045402182209183407673870461
6	-3267.529133060230887147780159902600285499700730083289319133123781890760443248029
7	-3266.285003579981570686768829105807965216674177549809274261412061151341677151067
8	-3439.914252452690801817901052262149233620350147188502761935255796862475590489511
9	-3436.762301493071440588585343903877400505351761053117872594934707219122410763288
