val	probability
0	0.10000000000000002
1	0.07500000000000002
2	0.041752716510786235
3	0.08569679409655247
4	0.2627541225998907
5	0.1306913798409825
6	0.07462364554403622
7	0.12127703657347816
8	0.10820430483427385
