6	1	40	5	19	3	194	32
58	41	48	52	27	14	30	30
14	13	25	10	72	46	60	60
25	45	10	45	24	71	23	57
16	15	65	82	5	11	55	51
100	39	38	16	49	21	24	13
25	44	36	36	26	61	32	40
12	2	55	33	37	20	102	39
69	62	23	31	32	47	14	22
92	31	53	23	42	19	26	14
6	27	16	33	20	52	48	98
91	43	28	9	70	29	23	7
17	11	29	31	33	30	69	80
60	102	16	40	11	43	8	20
33	7	57	11	54	11	106	21
61	116	17	38	17	30	8	13
17	3	76	12	26	2	144	20
87	54	24	31	37	25	19	23
12	14	28	43	25	40	61	77
81	66	27	33	33	35	14	11
24	34	41	49	28	47	37	40
57	60	14	15	40	75	11	28
23	12	99	42	22	7	73	22
32	76	15	41	20	69	10	37
54	14	34	12	90	24	58	14
13	32	51	154	3	6	9	32
35	13	25	8	93	43	60	23
36	49	36	45	35	43	22	34
22	4	57	15	52	4	112	34
21	71	44	100	8	12	6	38
53	23	44	12	73	24	61	10
10	68	13	110	1	31	8	59
23	50	23	37	32	59	30	46
41	27	107	79	7	5	19	15
43	43	23	17	64	57	27	26
21	20	54	74	11	18	42	60
19	43	18	20	31	79	26	64
87	31	85	40	19	13	14	11
24	40	19	41	31	69	22	54
54	3	93	17	42	6	72	13
42	47	19	21	54	60	31	26
68	18	62	31	33	10	55	23
24	29	4	14	52	120	17	40
29	14	119	42	15	5	59	17
3	26	1	9	28	179	10	44
10	17	67	36	20	22	69	59
27	68	7	33	27	82	11	45
41	20	91	54	23	5	33	33
15	33	9	27	26	72	41	77
192	16	37	6	36	2	10	1
17	14	39	16	33	21	103	57
28	91	25	82	13	33	6	22
35	4	62	10	64	16	98	11
31	26	19	23	55	63	42	41
52	19	76	40	24	18	47	24
48	38	59	30	34	21	40	30
43	51	33	31	44	47	23	28
94	33	17	6	79	38	25	8
5	30	24	80	7	41	31	82
83	65	22	16	55	28	23	8
1	7	6	35	9	37	47	158
76	32	33	23	83	21	22	10
22	29	61	71	27	14	30	46
61	30	13	6	89	66	20	15
25	46	27	96	6	29	20	51
38	51	18	37	43	37	34	42
28	32	82	67	11	17	26	37
19	36	5	11	60	131	14	24
73	18	81	12	44	7	50	15
37	51	15	22	50	74	22	29
36	37	79	35	31	21	34	27
70	39	16	15	74	64	15	7
15	16	41	59	19	29	47	74
113	27	33	11	55	19	37	5
10	18	19	60	12	44	24	113
151	51	27	15	31	12	11	2
8	9	25	38	23	32	60	105
76	31	47	19	43	18	46	20
5	27	4	46	7	75	9	127
36	59	37	48	22	48	14	36
46	10	61	16	66	14	71	16
27	53	12	21	53	80	24	30
47	9	162	48	3	1	16	14
19	69	19	47	13	64	9	60
51	22	95	50	25	9	34	14
27	53	13	12	57	88	17	33
13	35	49	81	8	18	34	62
70	78	14	27	28	58	13	12
28	13	107	27	30	6	68	21
18	57	17	47	17	70	15	59
109	15	66	7	59	7	35	2
34	14	19	24	51	50	52	56
54	100	30	30	20	43	9	14
19	7	70	14	31	12	121	26
68	103	1	19	20	66	6	17
8	15	19	17	34	58	62	87
81	62	55	30	29	16	17	10
25	25	18	15	64	57	52	44
48	87	54	71	11	11	4	14
46	31	39	24	49	28	48	35
