val	probability
0	0.06250000000000047
1	0.06251505660887863
2	0.052121706146586184
3	0.03883245992913216
4	0.02323365802083206
5	0.05900606638698103
6	0.0835705149075465
7	0.08201525701350935
8	0.11503537212907566
9	0.10094399306163378
10	0.05081073467705654
11	0.06180245677186862
12	0.07710471187847347
13	0.0529979663998827
14	0.04355930682571564
15	0.03395073924282732
