val	probability
0	0.06785815323373187
1	0.0792873233447016
2	0.08484568254762197
3	0.0729089380826345
4	0.07312602712815608
5	0.04238458124574746
6	0.03507058191080251
7	0.05674053291270352
8	0.1809396048573995
9	0.1275782515125163
10	0.13825923582175337
11	0.020394307309833486
12	0.02060678009239654
