val	probability
0	0.23215033310407934
1	0.09254793329639281
2	0.06530328705717311
3	0.02561092836380752
4	0.02207924173105957
5	0.02063338065507224
6	0.043326335386722314
7	0.10027509295063287
8	0.1846797212919432
9	0.11263894309211663
10	0.07659024877518289
11	0.01598699446157859
12	0.008177559834238485
