0	357.8766060523439458950954035718373506336568774576614106098574469073964320379139
1	354.8236521266314963655871983105223993175051075169335699841499596321615983193391
2	559.8643326466906768966150637908629447392436916540940158685842768659103828515685
3	559.8222673339640244358443582721330767672083536810559561252209722764832984720673
4	341.5194341873604751999067403035561226327016471967217847217792245837694112528747
5	342.216357059984146806238049573388761018743918283917840943508934782346405631608
6	397.6095132751916178326586693074809365762969572736732512185921125131354138300309
7	397.5481463496606297480509152129234761281534040345721513027339851231239962123615
8	519.5643394786681533273652269476278277771027498976009071563386822091598778337066
9	527.7956839293891145377938585627994569036367785127618622586883592403381775904563
10	427.2613275553422530812701989668464867373945805315886394716370374981134121986552
11	430.2856826383924406510085740551504071501855153453714324603765532859817189623619
12	481.8635825562824340539334589132490545414506069822868753668426580271777117742478
13	482.3744314866190542529096201116799675293126855027983749383726919568321866181897
14	501.6812518189953917844628625832670788192341901207986447118192868930025613751335
15	512.0477684064671193113388098212916114425498194003414404758863737797950972872824
16	489.0276130820196388629374602307449875154322011297954306721918031250412922889773
17	502.9461170821896945911181559267797805044432019825809286927944380733240655836329
18	470.0152792588780480487168204631436000680890083070518198365711925367609917051799
19	481.9789585379402984775587546656907103821327675022332360570089280735116085845645
20	453.6853994140785608569094043762050256600133219773257529510341352913859427220441
21	454.9654126162724557067933324726325407615730957602268622743553364816370259407883
22	469.60712948493233021258837418105180882352927597313512196791021795979622607589
23	482.9904197146387832491758573492433201910991811452710203404117114036546529567632
24	469.3504951075401091633762166091828504583668139708559772079719558804876001459067
25	474.2372729025162273955894696860229293176966716309462446885187727243357992144531
26	488.3520592387131443821319651222121372382240263478561719253181722910585645049584
27	497.540329706529010912672505399509718524515151396674107659552308261552022861115
28	501.5010996985692053631990064646304302267639944287110243035068469962427519321146
29	506.307588884469404416621293478726788711979773675492880570442343044411004066015
30	491.5857299331695295557689516414520445832808717356654890623817296627439863886466
31	497.0348383277404860873767509392257331878523370297205650051273066251612423315227
32	504.2175991371766680791100659155604732616093127570551370358654688547699467327986
33	504.8017231115470504641260652652818201177881487176934847359575640612183212829868
34	469.7772571364533107146328358089186804064400076644177920767380523989652307092242
35	497.8147856627523590824038071403566131714673631054129344452999540902900654121379
36	475.084585835032411500115029342802957920000851201861020637320797207375504264982
37	475.5707211130132652249782658855174954903401602264338772750059098253876346565524
38	494.5720984789481469709698972135989351202859298406099824252970589148023886464798
39	496.8598670694797683478219506335225163579495880018303398886708476905654690236219
40	510.3512541020983905516477628891641453581960645541878849835674765028011044420723
41	517.5027924657097806782810193307526174651872569112962868947594597667260729048158
42	482.247799615439477901093828067832192929875594367291442776788037124512240876039
43	482.7376630795933992461857311102634908718602203152623203042031110497803467418638
44	509.6846057315865183659007614717304145091617875660461140394349270990025705041476
45	509.7164864468794824312367704335232451760935585261730485898097545966210394743136
46	518.1472005324688844815639939804656621898644644328161459613707649025968651770463
47	542.7645071387754208947001937620076258880576572523495291496218642525223456803981
48	573.6654826765314444985107462056808055597149435592869605769615100276231312245642
49	620.6411993429360787686201666237069380563436968222891544029093775825189319629688
50	491.5858040915559259342029444658864542595429056297166152612586666940356925619761
51	519.0968016811417172820254599860414234269538823157386352466786054717294614662457
52	480.2476830891601557713918796286644956206743008710685300999695216024090186633058
53	486.6943210821133812307714966955227817231166247482992200923568406491039074209773
54	485.6179960724757860597386958618881990953394973396706817206900045038614849860727
55	486.670706224876879451784977722360663325107339318314487677881165432866999776377
56	521.8513995406964374444277393052206298483084867178467731609316339912535787169115
57	523.9399211181827748263460215671935051446785526199007010900980695951829135672801
58	503.1816783616552842797073390062931777308364970452136746996206396655636219300327
59	525.3917861905232078810694050758066116791309427037514377548547950419599842965602
60	578.1787610762873814095752673454641771206507442350965140397883675028419705089149
61	608.9671187148228576291279161323729716846000335140957429368869952555648124784023
62	491.9835423590712738705065662430357696478927715109826865347872627975295457193732
63	501.4388366565295053556641371807804977675639904554679199696253003284876208582937
64	519.6267384909708205401816301748341745431472772842537128313766393260989539117259
65	540.5952139084371759192771532999720895000650458567018739077317340114595288697235
66	493.2181002748808396015510883238563577570461842335783041133222146208792484020415
67	496.8263116127923861880029330969601516068226388436622321952407903840446515466405
68	555.2714571748371058036381200026669748265892251588161380150683815528514573163838
69	568.5550842561779113500745865045524394440082398368409610128202795808875161471115
70	477.3013546390829470361488382078384376161577073200786273540482521346331754467519
71	479.1653881512694519278122291401491983828986126925570283122971686990158985129891
72	493.6630678502899185717650145418058752853418758403129939482852207852788260952308
73	506.1966525396455281085189914300442169124257806324231940507277463892082215796338
74	514.3339740213298213392010838017771899058749178494159689175459367792088371724661
75	519.6562059877406961926093837929822402649006827360889486466024313491972743560461
76	468.2468355256243391826838191150098611027704001690452524043029876212550216713265
77	472.8535279480974329052133190886401548751984658978788305656524961555621113130562
78	507.5722064991442071282470689718850882031830696934925541889730357616481149880943
79	512.2727577441956263924778858516860987098326354890979793650386691225555360110749
80	567.2929577110988716846425098114976273314160821137738109167418279461291043705286
81	606.6159786937974029541097257280466389688104935196265563974888014746246097034012
82	557.6275092672113803912338723966411267638004949771640168774937749889667008298211
83	605.940072608191717348811235969889262438731330898388911765309574824690775658937
84	480.1590051202784219754237917136995929659555916870397431098515527950438296079915
85	488.4501428492082542666172863410039422101392315379800350013006287098235599898108
86	490.2965382269238261389358628446844606194829423628637516345107360816063595152648
87	492.8256843216173850299782896703900223578334178718171767683199148904167723577937
88	494.0512331429988750800158580886887382030154010904537687986015709732937026802126
89	501.1431280500419602207467288543815665924750143869335251943428493670109777649022
90	520.634324526565546223690647923557708816988000599351881294070785792755670698646
91	555.559914597542812829273780015396021390417783472394131333182927271300415944475
92	511.9716097286921339706560823781044223176644165525953400867827294963219223685695
93	551.9829479379040304168744479301728740162164536063583426921247926377220728400165
94	530.383491788348075988907989397347882608710161969738038444667303154585192018526
95	537.8475526060329997169398182077167773073221915620766782989325092222307710185891
96	503.7833608060529872786838257463862182137861768354471098316242789418457142849133
97	510.6597374824680965567130184059320822770458677672391523811411388781841667445065
98	528.1000275571981843602515754289582679931198542239307884476050535097806467924757
99	544.570224553665822621509239904916310061224350863993515635180172125675200057555
100	490.8945181783923174438582376500434386763309782451563911933734251286244027321283
101	491.8366084596420741004356564719509740153965458674560395043278434384810957340234
102	514.9826565970757937801501667202511040170114134897719894796266089036102065640543
103	524.057027793704869100336513392469082942681677039114377454516885970903628527271
