6	1	40	5	19	3	194	32
13	5	56	15	23	5	137	46
18	12	51	19	38	18	88	56
18	16	31	27	42	39	69	58
23	28	32	45	30	34	60	48
42	38	45	46	31	23	33	42
35	40	52	37	31	41	37	27
42	26	36	34	45	33	50	34
51	32	44	26	42	33	38	34
49	46	34	35	44	36	24	32
35	47	37	31	35	52	32	31
34	39	31	30	41	42	35	48
34	35	29	44	40	41	31	46
43	40	39	37	37	34	29	41
43	38	52	39	40	30	31	27
42	43	40	44	32	31	35	33
41	41	46	34	37	28	40	33
54	36	40	30	37	27	38	38
50	45	32	36	33	41	30	33
38	45	33	56	34	43	22	29
41	47	39	45	21	47	30	30
43	46	35	32	29	41	28	46
37	44	35	48	35	30	38	33
42	36	40	47	35	39	24	37
40	39	39	43	39	37	31	32
35	47	38	46	29	28	35	42
31	37	29	37	41	45	36	44
44	30	35	26	47	40	42	36
36	27	50	40	44	20	39	44
32	37	43	44	31	18	44	51
29	34	36	56	30	43	31	41
24	47	33	52	28	36	36	44
31	44	41	53	24	30	38	39
48	35	41	57	35	23	25	36
47	40	38	37	38	32	36	32
36	37	34	36	38	39	29	51
26	41	34	34	31	53	33	48
43	37	28	39	30	46	32	45
39	36	33	48	33	39	27	45
26	36	37	43	34	39	36	49
32	33	38	43	34	33	46	41
58	34	25	35	28	31	52	37
46	31	37	28	47	39	39	33
30	27	39	29	42	46	53	34
32	30	33	46	42	45	34	38
25	38	46	36	29	46	37	43
34	36	29	44	31	40	31	55
38	57	25	39	32	43	21	45
34	53	29	31	39	42	37	35
44	37	28	20	56	38	45	32
36	43	27	26	46	44	46	32
40	39	35	50	40	27	32	37
40	23	54	40	38	34	38	33
29	25	45	32	40	41	53	35
37	27	39	37	37	39	51	33
38	37	55	33	36	24	43	34
47	44	43	26	45	39	31	25
50	49	28	25	50	45	30	23
43	37	38	39	37	45	31	30
31	42	37	39	38	38	38	37
26	32	29	45	39	42	48	39
31	30	35	44	57	27	35	41
37	36	49	33	44	33	34	34
36	36	49	44	35	26	37	37
30	39	41	54	21	37	31	47
30	48	26	56	26	27	38	49
34	34	41	49	23	44	38	37
38	35	35	36	32	48	39	37
36	40	38	23	51	41	35	36
44	32	33	29	53	35	33	41
42	35	48	21	45	38	41	30
51	28	41	30	44	37	41	28
38	29	34	39	47	36	37	40
51	38	36	35	26	41	40	33
35	42	46	38	35	52	24	28
40	38	26	41	37	41	33	44
41	29	35	39	31	38	55	32
45	34	27	34	41	32	42	45
32	37	33	49	37	35	35	42
32	31	49	36	28	36	39	49
31	27	30	42	47	39	46	38
36	37	38	30	43	38	43	35
51	32	45	36	34	28	35	39
42	34	45	38	24	45	39	33
42	37	45	45	29	34	33	35
37	44	30	48	30	36	38	37
30	46	38	46	31	37	25	47
47	49	36	42	28	35	31	32
41	36	46	45	32	31	37	32
37	33	54	36	29	37	34	40
44	35	39	35	38	34	43	32
47	31	26	45	36	33	40	42
31	47	44	43	40	40	25	30
42	43	43	35	27	42	36	32
35	31	38	32	34	43	42	45
34	35	42	35	24	28	44	58
37	31	42	43	33	37	42	35
35	36	41	38	40	34	40	36
35	47	35	41	36	37	31	38
45	48	34	38	32	30	32	41
