val	probability
0	0.10000000000000002
1	0.07245447307583805
2	0.01437343303875465
3	0.00887314022914231
4	0.010700569280443209
5	0.034080620766554916
6	0.046997146497823154
7	0.053950921416752826
8	0.09514327167783791
9	0.07034911431739833
10	0.056019003888230445
11	0.07411162914632287
12	0.11101499178443955
13	0.09231903893304778
14	0.07878691632293923
15	0.08082572962447483
