6	1	40	5	19	3	194	32
6	0	39	7	19	4	184	41
4	3	37	4	19	5	184	44
2	1	35	11	18	4	195	34
4	1	50	8	21	2	177	37
5	2	53	7	20	4	175	34
5	1	43	6	25	2	178	40
3	0	46	13	25	5	176	32
7	0	44	10	24	4	176	35
5	1	41	11	23	8	173	38
5	3	42	11	20	5	171	43
6	1	44	13	26	7	173	30
8	2	39	16	25	5	152	53
10	3	56	5	24	5	149	48
6	2	40	16	22	5	165	44
6	1	42	17	22	4	166	42
6	1	38	14	28	6	167	40
12	2	47	14	26	8	154	37
8	4	49	13	27	6	139	54
9	2	49	19	23	5	151	42
10	2	53	15	22	9	142	47
12	3	39	17	18	8	156	47
4	2	52	23	25	8	144	42
11	2	53	19	24	8	128	55
6	5	63	13	28	2	127	56
8	2	50	23	23	9	131	54
11	0	47	14	27	9	140	52
12	4	57	18	15	12	136	46
4	4	58	22	31	3	122	56
11	4	62	18	15	10	126	54
11	4	50	32	29	10	112	52
7	5	48	26	27	10	130	47
12	7	47	35	20	8	119	52
10	5	48	18	26	11	136	46
7	3	46	26	23	14	134	47
13	4	47	22	20	12	123	59
9	10	59	20	26	15	107	54
16	5	57	22	21	12	116	51
14	3	59	27	25	11	97	64
13	3	47	27	39	12	107	52
9	11	57	28	29	14	111	41
16	4	52	28	25	11	108	56
14	8	65	14	25	10	112	52
8	4	51	29	30	22	98	58
10	5	59	22	34	13	102	55
8	10	59	18	24	21	106	54
13	11	67	28	31	17	79	54
11	3	54	29	29	9	95	70
19	14	48	31	28	15	98	47
17	6	47	23	38	14	103	52
11	14	56	30	19	14	97	59
16	12	51	37	27	11	100	46
15	5	57	20	32	19	99	53
12	9	56	26	32	19	94	52
21	4	67	30	27	19	91	41
22	11	47	29	29	12	96	54
17	13	53	24	33	21	84	55
19	9	62	38	24	17	78	53
19	13	60	30	35	19	83	41
12	14	48	42	32	20	79	53
13	16	45	34	33	23	86	50
16	9	52	36	44	11	79	53
24	9	51	26	41	15	77	57
14	12	62	31	30	22	74	55
25	11	49	38	28	23	69	57
20	13	55	42	18	9	95	48
23	11	61	30	24	32	72	47
22	12	44	22	34	29	75	62
19	14	52	30	30	23	82	50
27	9	53	30	29	22	81	49
23	21	56	24	35	27	75	39
14	13	58	29	33	29	72	52
23	12	53	35	38	22	65	52
32	11	47	37	24	29	71	49
17	20	51	36	31	30	61	54
25	12	54	33	38	17	71	50
23	13	49	36	36	18	73	52
27	16	46	36	34	23	63	55
24	13	48	41	39	19	65	51
20	15	54	28	30	22	78	53
22	14	37	40	40	31	72	44
25	20	57	39	31	20	66	42
29	18	50	31	34	26	57	55
30	17	50	45	28	25	58	47
28	18	42	36	35	30	64	47
30	19	35	38	32	29	72	45
29	26	51	40	32	21	47	54
39	18	52	31	21	28	62	49
23	17	53	45	34	23	53	52
35	20	55	27	35	26	54	48
29	19	45	34	33	28	62	50
36	24	36	40	30	29	59	46
23	27	54	44	33	28	49	42
28	27	48	28	37	35	54	43
20	21	57	33	24	25	60	60
30	28	49	31	25	28	54	55
26	20	45	36	42	28	57	46
31	25	43	42	28	26	58	47
29	29	41	35	44	29	46	47
31	25	48	37	27	25	60	47
