val	probability
0	0.0027431401744315046
1	0.009778192543843756
2	0.041248162698770935
3	0.03826072417786412
4	0.04585100457288936
5	0.026499371547939604
6	0.019819868521191872
7	0.05042832492200435
8	0.16554815701666953
9	0.2120566834437817
10	0.2706353699929589
11	0.056931155871340566
12	0.06019984451631375
