0	0.9609060278364031
1	0.9537109804887791
2	6.480286337291
3	6.430266021493976
4	7.6935669416974655
5	7.619182496143123
6	18.52601766403208
7	18.315353621673548
8	8.196230701881682
9	8.116811560092358
10	12.274289750560252
11	12.136776942546653
12	8.885283840884622
13	8.813085011547365
14	1.8010292351848218
15	1.7841845371358118
16	6.556268639468486
17	6.503470058568445
18	9.982997928535577
19	9.886648430259891
20	24.267425493901158
21	23.88868317283384
22	11.78585053803599
23	11.643195045775231
24	20.432862530216994
25	20.196000529832535
26	16.032896344538322
27	15.916303888273294
28	18.71202787563943
29	18.54296260866037
30	26.951328761099784
31	26.63808451187831
32	17.853982256716787
33	17.712512362660014
34	14.674334633214226
35	14.557536057887685
36	14.137083698405904
37	14.020127654947421
38	13.290551368050462
39	13.183392295796919
40	16.971236635870067
41	16.80540444955783
42	26.98924496027982
43	26.70829911497175
44	26.943639563620586
45	26.672166797068535
46	20.390238293103923
47	20.245967143493516
48	19.221820855962648
49	19.05088234828672
50	13.22804252964309
51	13.150896028296518
52	41.82988555053566
53	41.248769407280236
54	17.572450703883558
55	17.438987542200742
56	13.474929188542223
57	13.39297329392522
58	13.899479229969675
59	13.837062186024076
60	13.69195489433981
61	13.616238722219858
62	32.3663833887328
63	31.997262287253534
64	24.510522586425115
65	24.32860017136033
66	25.896790065290716
67	25.72505489427687
68	37.31107228030785
69	36.9738877060144
70	33.165637569980966
71	32.89091295775041
72	34.66539343163867
73	34.28136178584718
74	33.583494052866726
75	33.25303605360286
76	20.485671552805314
77	20.31656825000997
78	29.564494824542063
79	29.35069240764591
80	39.20853089534635
81	38.71143028357624
82	40.072036454164945
83	39.67633242486013
84	23.61786870874476
85	23.462246750310502
86	27.186677048059746
87	27.047730553168627
88	33.21451038614192
89	32.943309601393125
90	30.723952867760463
91	30.4495514210735
92	39.29183433522567
93	39.02813158040597
94	37.426040202922714
95	37.060550920860585
96	36.16977808988301
97	35.80874879520843
98	42.67475694936202
99	42.3512112568979
100	46.03916604708153
101	45.566932006629806
102	50.2841155300241
103	49.800994661248005
104	63.77408437374727
105	62.99051033280145
106	58.53946888947878
107	58.13652684425811
108	57.26937176767061
109	56.76638134055874
110	58.70187536545197
111	58.099947933157885
112	67.0643967560495
113	66.42354818298024
114	57.033751063570556
115	56.73905001760629
116	64.98538721202743
117	64.34897510178455
118	82.80274056619994
119	81.68571221842888
120	83.74048884921146
121	82.89689041948019
122	60.67128395535502
123	60.287536390035925
124	62.25040031517482
125	61.72845502443056
126	73.95973846735485
127	73.36137967057387
128	71.57110638441902
129	70.72664097856698
130	72.11914893965064
131	71.4028161090682
132	83.66933138286015
133	82.67313572502074
134	84.15369355288016
135	83.42805434777769
136	94.20989592390461
137	93.24990230124374
138	92.34575931318709
139	91.27934842405564
140	80.28538816428464
141	79.49461824148122
142	88.3781320878511
143	87.70434777714198
144	84.43449191015068
145	83.55083889961361
146	97.90028931162439
147	97.13091364561703
148	83.3077374930999
149	82.87896246121895
150	97.466708125102
151	96.72785908822455
152	88.72363200945608
153	88.00445250665761
154	94.6043047308484
155	93.65185330516486
156	92.13888177873325
157	91.36103010649904
158	114.50542389823521
159	112.93880215398991
160	110.33871005117075
161	109.58172077759784
162	119.4076552096924
163	117.80366198181927
164	121.81333330777785
165	120.93979489855343
166	107.73926776661153
167	106.70836436324491
168	118.71239040369754
169	117.6607332838749
170	111.70157727040674
171	110.85668472772795
172	113.946882996755
173	113.17658920136701
174	118.05881319452757
175	116.68033594635673
176	117.21396397510435
177	116.59079888155242
178	131.46947287905556
179	130.3217825452021
180	114.50602029402411
181	113.53468691783901
182	119.58270641959973
183	118.38806763367269
184	127.31016162278625
185	125.94339302542244
186	119.00951754981061
187	117.98208330529431
188	132.88174071486486
189	131.85761133877494
190	139.15057386490528
191	137.44875825806906
192	127.19529224977654
193	125.29300027238897
194	133.1178105213171
195	131.93739202670434
196	126.27958696221211
197	125.46726604692046
198	134.90605496792998
199	133.83500549403277
200	122.7244380771189
201	121.59215609810833
202	131.16316410888243
203	129.69618068589764
204	140.15431074296873
205	138.88735795492462
206	153.55074396451934
207	152.45991520751843
208	147.6551763358713
209	146.17185527906554
210	146.99575216947406
211	145.34605766636867
212	163.22330275909448
213	160.95432407655284
214	156.0115455552721
215	154.40202844451093
216	139.95908412432232
217	138.29627808379468
218	161.08384152565114
219	159.88670870136545
220	157.5930922581573
221	156.56478529196366
222	162.73279942242306
223	160.97379888207183
224	143.539787121993
225	142.30480017774445
226	166.59532423702396
227	164.9725539495157
228	163.32243916884443
229	161.8444638381509
