val	probability
0	0.00013763955335813907
1	0.00833218570724623
2	0.01653127089969842
3	0.012551265370251353
4	0.01151009750749503
5	0.03394152310469727
6	0.054873651679332294
7	0.0619240642066516
8	0.10256922010565409
9	0.09697644314155994
10	0.06903733755320449
11	0.08935382697698142
12	0.13442001788882016
13	0.11492588554919617
14	0.09301359993883723
15	0.09990197081701611
