6	1	40	5	19	3	194	32
6	0	38	7	19	4	185	41
4	3	37	4	18	5	188	41
2	1	34	11	19	3	197	33
1	1	51	7	21	2	181	36
5	2	50	3	20	4	182	34
4	1	41	5	24	2	186	37
3	0	41	10	25	5	186	30
3	0	42	9	27	1	186	32
2	1	34	8	24	6	188	37
2	1	41	8	20	4	189	35
4	1	38	8	24	5	191	29
3	1	29	11	24	6	176	50
9	1	48	4	20	3	177	38
3	2	36	10	24	1	186	38
4	0	40	8	21	2	186	39
2	1	29	8	26	3	198	33
6	2	38	13	24	6	182	29
6	1	33	8	22	3	182	45
4	1	35	10	18	3	191	38
6	1	44	8	21	6	172	42
6	1	32	10	14	4	192	41
1	0	45	7	22	5	186	34
5	1	44	10	18	7	172	43
2	2	52	7	17	1	172	47
5	0	35	11	17	2	191	39
3	0	36	4	26	4	185	42
4	1	50	5	20	8	179	33
1	1	43	10	20	1	179	45
5	2	41	12	11	4	183	42
6	0	36	12	21	6	181	38
2	2	40	10	20	4	188	34
2	2	40	10	13	5	183	45
3	1	36	5	24	5	189	37
4	1	42	9	25	5	185	29
5	1	36	9	24	1	185	39
6	0	42	6	26	5	174	41
5	0	45	9	23	2	182	34
3	1	52	5	20	5	166	48
6	0	40	7	25	4	185	33
3	2	40	15	17	5	188	30
8	1	39	8	18	3	190	33
3	1	44	5	17	4	194	32
2	1	35	12	19	4	185	42
5	1	37	4	15	6	189	43
3	2	30	6	22	5	200	32
4	0	51	6	23	6	178	32
1	1	34	6	21	1	194	42
4	0	45	7	23	3	189	29
5	0	43	5	27	1	185	34
7	1	40	10	15	3	183	41
5	1	42	7	20	5	188	32
3	1	38	5	20	2	197	34
6	2	35	5	21	4	186	41
2	0	46	9	24	5	178	36
7	0	35	6	23	2	192	35
6	0	40	6	19	3	189	37
3	0	43	6	20	3	186	39
5	1	45	15	22	3	178	31
1	1	39	10	17	3	180	49
4	2	29	14	23	4	184	40
3	2	36	9	28	1	190	31
4	1	34	10	24	2	189	36
1	0	47	4	19	3	183	43
3	1	43	11	17	5	179	41
6	0	36	7	21	2	193	35
8	0	38	9	15	4	192	34
5	1	36	7	24	4	178	45
4	1	30	7	18	3	201	36
5	0	41	4	19	6	192	33
6	1	44	6	23	4	190	26
4	0	33	7	25	7	196	28
3	0	42	9	18	4	187	37
4	1	43	10	15	6	183	38
6	1	50	6	25	3	180	29
5	0	45	7	20	2	188	33
4	0	24	9	23	5	196	39
3	1	42	13	22	7	171	41
4	0	37	8	23	3	186	39
2	1	47	9	16	3	186	36
0	0	40	8	27	5	189	31
3	2	40	12	16	6	187	34
5	0	39	13	22	1	185	35
2	2	38	13	20	2	186	37
4	0	32	8	21	1	197	37
6	2	51	10	13	3	173	42
8	0	48	4	18	5	167	50
6	2	45	5	18	9	182	33
2	2	43	13	20	2	176	42
7	0	39	4	18	8	183	41
5	1	38	7	25	7	179	38
7	2	37	11	23	2	178	40
4	1	36	9	22	6	179	43
6	0	47	2	20	11	183	31
2	1	40	7	10	3	192	45
4	3	46	6	17	7	176	41
2	3	43	3	19	4	201	25
9	0	45	9	22	5	179	31
6	1	37	10	22	7	180	37
8	1	44	11	17	4	188	27
