0	352.933133780956
1	348.5716713784155
2	387.3757299126752406982751287154142000274144186507631586156957258406519640786333
3	384.6031809506446328262590475454272877259942044139931070892671777521942754897554
4	615.3661818774520919520018760972996376414737589199346880495023723475266786411725
5	612.6967070068921039479229029413388328999689440980158009533216438637686849600326
6	664.4212349459590633642514194556037423104552504280702797373901212394467929006402
7	660.4665866189832874563484919946648405983367472636071424414093251332119067296837
8	850.3785409248055326658945863827297285086648515417947010618050954219988289052305
9	854.370732565675176033597774067914019183567689618788611472915124273971421027809
10	895.2953545225511609210308962552080515235204605654752585310783492388272213527683
