0	-700.1078425646753
1	-699.5957783779224
2	-741.140679547243358647876447103384161092518665820476419520057360244419609915959
3	-739.9206052783356156381061649127615542139828824753150152298376745648988618353209
4	-792.3947910425932643116015196739482426590117741577841810742819112591615919053283
5	-791.7279814507119341434989824952688142840406013117125646241005078392093307838657
6	-724.6063763357549428526373844800711781439445487740897494330684653616690776076076
7	-723.5214026244825111866891504767589439649680284276600993799461001365668633405221
8	-874.9214338820592894278684066019160372083803595824360173165456290261947347004529
9	-873.6845864501073447474627803483091308180012772375036494149453232285888051251896
