val	probability
0	0.10000000000000002
1	0.06693443072371022
2	0.050287537699479204
3	0.036356833529391105
4	0.022283212780837423
5	0.05691862456240651
6	0.0795392960758738
7	0.07834941468580389
8	0.1102521228679455
9	0.09506883307782059
10	0.04815487141070906
11	0.05864980840675193
12	0.0731891383705471
13	0.05031739962839138
14	0.04142687080306573
15	0.032271605377266414
