val	probability
0	0.5
1	0.12500000000000003
2	0.0625
3	0.039062500000000035
4	0.07421875000000003
5	0.06542968750000004
6	0.04345703125000005
7	0.03616333007812505
8	0.023193359375000024
9	0.01354980468750003
10	0.009033203125000017
11	0.005065917968750009
12	0.0021972656250000048
13	0.0008544921875000014
14	0.00024414062500000016
15	3.0517578125000014e-5
