0	0.58
1	0.74
2	0.52
3	0.58
4	0.66
5	0.74
6	0.66
7	0.6
8	0.74
9	0.74
10	0.66
11	0.56
12	0.48
13	0.7
14	0.44
15	0.66
16	0.54
17	0.72
18	0.46
19	0.66
20	0.7
21	0.7
22	0.68
23	0.54
24	0.7
25	0.68
26	0.52
27	0.66
28	0.68
29	0.62
30	0.66
31	0.54
32	0.68
33	0.64
34	0.66
35	0.68
36	0.62
37	0.68
38	0.68
39	0.68
40	0.6
41	0.64
42	0.82
43	0.66
44	0.74
45	0.62
46	0.66
47	0.7
48	0.78
49	0.66
50	0.72
51	0.8
52	0.66
53	0.68
54	0.78
55	0.78
56	0.6
57	0.68
58	0.8
59	0.64
60	0.82
61	0.64
62	0.58
63	0.76
64	0.74
65	0.82
66	0.58
67	0.72
68	0.74
69	0.74
70	0.7
71	0.76
72	0.78
73	0.72
74	0.64
75	0.72
76	0.82
77	0.82
78	0.62
79	0.84
80	0.7
81	0.74
82	0.74
83	0.82
84	0.82
85	0.7
86	0.8
87	0.78
88	0.82
89	0.74
90	0.8
91	0.78
92	0.78
93	0.74
94	0.86
95	0.76
96	0.78
97	0.78
98	0.7
99	0.72
100	0.88
101	0.88
102	0.76
103	0.86
104	0.76
105	0.78
106	0.9
107	0.78
108	0.74
109	0.88
110	0.78
111	0.78
112	0.88
113	0.78
114	0.9
115	0.82
116	0.96
117	0.84
118	0.82
119	0.9
120	0.7
121	0.8
122	0.86
123	0.8
124	0.84
125	0.76
126	0.78
127	0.84
128	0.72
129	0.86
130	0.86
131	0.82
132	0.76
133	0.78
134	0.92
135	0.92
136	0.78
137	0.78
138	0.9
139	0.84
140	0.8
141	0.88
142	0.82
143	0.8
144	0.76
145	0.9
146	0.86
147	0.9
148	0.86
149	0.78
150	0.82
151	0.9
152	0.84
153	0.88
154	0.88
155	0.9
156	0.92
157	0.9
158	0.82
159	0.8
160	0.86
161	0.8
162	0.92
163	0.86
164	0.86
165	0.8
166	0.8
167	0.82
168	0.86
169	0.82
170	0.82
171	0.84
172	0.86
173	0.8
174	0.86
175	0.92
176	0.78
177	0.94
178	0.86
179	0.86
180	0.9
181	0.84
182	0.84
183	0.92
184	0.96
185	0.86
186	0.88
187	0.9
188	0.88
189	0.92
190	0.88
191	0.8
192	0.8
193	0.92
194	0.94
195	0.94
196	0.96
197	0.92
198	0.88
199	0.88
200	0.94
201	0.84
202	0.84
203	0.9
204	0.88
205	0.84
206	0.92
207	0.94
208	0.88
209	0.94
210	0.94
211	0.92
212	0.92
213	0.78
214	0.9
215	0.9
216	0.94
217	0.84
218	0.86
219	0.84
220	0.96
221	0.84
222	0.92
223	0.84
224	0.86
225	0.86
226	0.92
227	0.88
228	0.94
229	0.86
230	0.96
231	0.82
232	0.88
233	0.88
234	0.88
235	0.78
236	0.94
237	0.94
238	0.96
239	0.92
240	0.92
241	0.92
242	0.88
243	0.86
244	0.88
245	0.9
246	0.86
247	0.92
248	0.94
249	0.96
250	0.84
251	0.82
252	0.92
253	0.86
254	0.96
255	0.84
256	0.96
257	0.92
258	0.94
259	0.92
260	0.88
261	0.86
262	0.92
263	0.96
264	0.9
265	0.96
266	0.92
267	0.9
268	0.88
269	0.88
270	0.92
271	0.96
272	0.92
273	0.86
274	0.84
275	0.88
276	0.96
277	0.9
278	0.94
279	0.9
280	0.96
281	0.86
282	0.9
283	0.86
284	0.82
285	0.88
286	0.94
287	0.92
288	0.9
289	0.92
290	0.92
291	0.9
292	0.82
293	0.92
294	0.92
295	0.94
296	0.98
297	0.94
298	0.86
299	0.9
300	0.94
301	0.92
302	0.98
303	0.9
304	0.92
305	0.96
306	0.96
307	0.94
308	0.86
309	0.9
310	0.92
311	0.98
312	0.9
313	0.94
314	0.92
315	0.92
316	0.9
317	0.86
318	0.98
319	0.98
320	0.94
321	0.86
322	0.96
323	0.94
324	0.96
325	0.86
326	0.92
327	0.92
328	0.94
329	0.98
330	0.86
331	0.96
332	0.96
333	0.96
334	0.92
335	0.96
336	0.98
337	0.88
338	0.9
339	0.96
340	0.96
341	0.88
342	0.94
343	0.92
344	0.98
345	0.98
346	0.94
347	0.96
348	0.96
349	0.88
350	0.94
351	0.94
352	0.94
353	1.0
354	0.92
355	1.0
356	0.88
357	0.92
358	0.9
359	0.9
360	0.92
361	0.94
362	0.98
363	0.92
364	0.92
365	0.94
366	0.94
367	0.92
368	0.94
369	0.96
370	0.92
371	0.92
372	0.98
373	0.84
374	0.92
375	0.96
376	0.9
377	0.96
378	0.92
379	0.96
380	0.94
381	0.94
382	0.98
383	0.94
384	0.92
385	0.88
386	0.92
387	0.96
388	0.96
389	0.98
390	0.98
391	0.9
392	0.94
393	0.94
394	0.94
395	0.88
396	0.9
397	0.98
398	0.92
399	0.9
400	0.98
401	0.9
402	0.9
403	0.94
404	0.92
405	0.96
406	0.9
407	0.96
408	0.92
409	0.9
410	0.92
411	0.92
412	0.98
413	0.98
414	0.92
415	0.98
416	0.88
417	0.92
418	0.98
419	0.96
420	0.94
421	0.96
422	0.96
423	0.88
424	0.86
425	0.9
426	0.98
427	0.94
428	0.96
429	0.88
430	0.9
431	0.92
432	0.94
433	0.92
434	0.92
435	0.9
436	0.94
437	0.9
438	0.92
439	0.94
440	0.94
441	1.0
442	0.9
443	0.9
444	1.0
445	0.92
446	0.94
447	0.9
448	0.94
449	0.96
450	0.98
451	0.94
452	0.94
453	0.96
454	0.82
455	0.98
456	0.94
457	0.94
458	0.94
459	0.96
460	0.86
461	1.0
462	0.96
463	0.88
464	0.94
465	0.98
466	0.92
467	0.96
468	0.92
469	0.98
470	0.94
471	0.98
472	0.94
473	0.86
474	0.96
475	0.98
476	0.88
477	0.94
478	0.94
479	0.94
480	0.96
481	0.88
482	0.96
483	0.94
484	0.88
485	0.92
486	0.96
487	0.94
488	0.96
489	0.94
490	0.96
491	0.96
492	0.94
493	0.96
494	0.98
495	0.9
496	0.96
497	1.0
498	0.98
499	0.98
500	1.0
501	0.92
502	0.98
503	0.92
504	0.92
505	0.92
506	0.98
507	0.98
508	0.94
509	0.9
510	0.98
511	0.94
512	0.94
513	0.92
514	0.92
515	0.9
516	0.94
517	0.82
518	0.98
519	0.96
520	0.92
521	0.96
522	0.98
523	0.92
524	0.9
525	0.98
526	0.94
527	1.0
528	0.92
529	0.94
530	0.98
531	0.96
532	0.94
533	0.9
534	0.92
535	0.92
536	0.94
537	0.96
538	0.92
539	0.98
540	0.9
541	0.92
542	0.98
543	0.96
544	1.0
545	0.92
546	0.92
547	0.94
548	0.92
549	0.96
550	0.98
551	0.96
552	0.98
553	0.96
554	0.88
555	0.98
556	0.96
557	0.98
558	0.9
559	0.96
560	0.92
561	0.96
562	0.92
563	0.94
564	0.94
565	0.94
566	0.94
567	0.96
568	0.92
569	0.9
570	0.98
571	0.9
572	0.94
573	0.96
574	0.92
575	0.92
576	0.98
577	0.98
578	0.94
579	0.92
580	0.94
581	0.96
582	0.94
583	0.94
584	0.94
585	0.96
586	0.92
587	0.96
588	0.96
589	0.96
590	0.88
591	0.98
592	0.88
593	0.98
594	0.94
595	0.96
596	0.94
597	0.88
598	0.92
599	0.92
600	0.94
601	0.96
602	0.96
603	0.9
604	0.94
605	0.96
606	0.94
607	0.94
608	0.88
609	0.92
610	0.98
611	0.98
612	0.9
613	1.0
614	0.96
615	0.94
616	0.94
617	0.98
618	0.96
619	0.98
620	0.98
621	0.96
622	0.94
623	0.96
624	0.92
625	0.9
626	0.96
627	0.96
628	0.94
629	1.0
630	0.94
631	0.98
632	0.94
633	0.86
634	0.88
635	0.96
636	0.94
637	0.9
638	0.96
639	1.0
640	1.0
641	0.96
642	1.0
643	0.98
644	0.96
645	0.96
646	0.9
647	0.92
648	0.94
649	0.96
650	0.96
651	0.96
652	0.92
653	0.9
654	0.96
655	1.0
656	0.92
657	0.94
658	0.94
659	0.96
660	0.96
661	0.92
662	0.94
663	0.92
664	0.96
665	0.94
666	0.92
667	0.96
668	0.98
669	0.94
670	0.92
671	0.96
672	0.98
673	0.94
674	1.0
675	0.94
676	0.88
677	0.96
678	0.94
679	0.94
680	0.92
681	0.96
682	0.94
683	0.96
684	0.94
685	0.96
686	0.9
687	0.92
688	0.94
689	0.88
690	0.88
691	0.9
692	0.96
693	0.98
694	0.94
695	0.96
696	0.96
697	0.96
698	0.98
699	0.96
700	0.94
701	1.0
702	0.94
703	0.92
704	0.94
705	0.92
706	0.96
707	0.94
