0	0.59
1	0.585
2	0.62
3	0.665
4	0.625
5	0.62
6	0.68
7	0.645
8	0.655
9	0.715
10	0.71
11	0.72
12	0.705
13	0.735
14	0.79
15	0.765
16	0.78
17	0.785
18	0.76
19	0.8
20	0.755
21	0.815
22	0.815
23	0.83
24	0.86
25	0.86
26	0.87
27	0.895
28	0.86
29	0.81
30	0.86
31	0.9
32	0.89
33	0.85
34	0.89
35	0.945
36	0.895
37	0.91
38	0.93
39	0.915
40	0.925
41	0.95
42	0.92
43	0.95
44	0.925
45	0.935
46	0.92
47	0.935
48	0.91
49	0.945
50	0.95
51	0.945
52	0.92
53	0.93
54	0.93
55	0.935
56	0.91
57	0.91
58	0.965
59	0.955
60	0.96
61	0.96
62	0.955
63	0.95
64	0.95
65	0.94
66	0.93
67	0.935
68	0.97
69	0.935
70	0.955
71	0.97
72	0.965
73	0.96
74	0.97
75	0.955
76	0.955
77	0.975
78	0.97
79	0.965
80	0.96
81	0.98
82	0.985
83	0.95
84	0.955
85	0.945
86	0.99
87	0.955
88	0.975
89	0.95
90	0.975
91	0.965
92	0.995
93	0.975
94	0.96
95	0.955
96	0.925
97	0.96
98	0.97
99	0.97
100	0.96
101	0.965
102	0.975
103	0.97
104	0.975
105	0.97
106	0.97
107	0.965
108	0.975
109	0.995
110	0.975
111	0.98
112	0.96
113	0.965
114	0.96
115	0.965
116	0.98
117	0.98
118	0.99
119	0.975
120	0.97
121	0.975
122	0.96
123	0.98
124	0.99
125	0.96
126	0.98
127	0.97
128	0.98
129	0.955
130	0.97
131	0.97
132	1.0
133	0.985
134	0.97
135	0.975
136	0.985
137	0.975
138	0.985
139	0.985
140	0.97
141	0.985
142	0.99
143	0.98
144	0.995
145	0.965
146	0.985
147	0.99
148	0.96
149	0.975
150	0.97
151	0.975
152	0.985
153	0.97
154	0.975
155	0.965
156	0.965
157	0.975
158	0.975
159	0.985
160	0.965
161	0.99
162	0.985
163	0.985
164	0.985
165	0.98
166	0.99
167	0.97
168	0.995
169	0.99
170	0.985
171	0.975
172	0.98
173	0.98
174	0.97
175	0.98
176	0.99
177	0.96
178	0.98
179	0.99
180	0.985
181	0.99
182	0.995
183	0.995
184	0.985
185	0.975
186	0.98
187	0.99
188	0.975
189	0.99
190	0.99
191	0.985
192	0.99
193	0.99
194	1.0
195	0.98
196	1.0
197	0.98
198	0.975
199	0.99
200	0.97
201	0.97
202	0.985
203	0.99
204	0.99
205	0.965
206	0.995
207	0.97
208	0.99
209	0.985
210	0.985
211	0.99
212	0.98
213	0.995
214	0.99
