val	probability
0	0.10000000000000002
1	0.0724314387056065
2	0.014334480747578347
3	0.008938803124363187
4	0.010684077965685166
5	0.03368055897270336
6	0.04767078800835844
7	0.05366157565199807
8	0.09501456025252013
9	0.07007033250267009
10	0.056582412284682804
11	0.07362859444590751
12	0.11052441464806124
13	0.09410043739007097
14	0.07702000621817134
15	0.08165751908162254
