0	-3153.252659932344117826218880025396052607970805817768833319612192734111752609732
1	-3154.902613963807951336417374676725441240139610522388629832561489610710527617899
2	-3979.882335067233341203403704473858195384216806252066322031237712460691063556383
3	-3979.464890358233361129724531624415682295220236612250567332064669313496886462539
4	-4168.548700616238976425437384039441454694971655697083713040056124703729030232405
5	-4168.799913992372657870043754104207102950338937558897608472332226345331901627986
6	-4005.167886961276868086563377266448045044926583278680398613707909448709188484681
7	-4006.973940377357818334318410884761280271707159665178688787574421879165126925907
8	-5115.926570327164409754589629707552642198904947654158631185471834007191869874413
9	-5115.680577010432217260170100896635371690636592288970193381276818999324553373643
