0	-2492.432191621650846566243699489156355009298430853149994197614014324144100671259
1	-2492.074092599843705573908628875604309022828939989222873167717418820177140193678
2	-2465.910974042687933940665125302338845650439790149988032697453528732066400210669
3	-2465.381803594608760296548041933285267518494623018609735388293408078295983572072
4	-2820.394364526992334526817878679691611768456168739744513777424616757406975953298
5	-2819.889250981841287411089149428280890892801599918414677472929710842033973338683
6	-2994.012615456451064761612533544870006933115273025199801879654716676700558888105
7	-2992.014105567625586290154246994563704064453581712396825523849701192972818732324
8	-3255.467645647306013377929636098329800895584539837777120678030581346580157913536
9	-3253.145142408872449874514111451873809144733178390884738605260100007604151258216
